Customer_ID,Call_Failure,Complains,Subscription_Length,Charge_Amount,Seconds_of_use,Frequency_of_use,Frequency_of_SMS,Distinct_Called_Numbers,Age_Group,Tariff_Plan,Status,Customer_Value,Churn
19324,18,0,38,2,6123,104,33,26,2,1,1,428.715,0
12997,NA,0,36,1,3145,28,7,16,3,1,1,154.92,0
19084,14,1,37,0,3295,47,16,18,3,1,2,197.68,1
18300,NA,1,38,0,2573,50,41,33,4,1,2,168.075,1
11263,5,0,38,0,NA,8,7,4,3,1,2,45.84,1
11379,6,0,38,1,NA,31,7,NA,4,1,1,67.6,0
12501,5,0,NA,0,933,13,NA,NA,4,1,2,63.65,1
12097,30,0,33,4,16380,244,NA,82,2,2,1,779.58,0
11456,11,0,NA,4,7270,NA,278,NA,3,2,1,1407.68,0
10714,7,0,NA,1,4023,88,9,30,3,1,1,200.44,0
16116,8,0,37,0,1970,50,45,22,3,1,2,260.8,0
19617,11,0,38,NA,3085,59,182,25,2,1,1,NA,0
19556,9,NA,29,2,1620,42,200,NA,3,2,1,866.48,0
11116,9,0,28,1,1873,45,37,70,5,1,1,84.27,0
15487,16,0,29,NA,1005,31,17,9,3,1,2,109.44,0
11223,5,0,28,NA,1130,16,28,5,4,1,NA,98.65,0
18814,15,0,NA,1,1530,38,26,NA,2,1,1,187.56,0
16760,7,0,27,1,3530,NA,15,25,3,1,1,203.88,0
11446,7,0,NA,1,2000,32,35,16,3,1,1,221.28,0
12203,NA,0,19,2,6698,147,92,44,2,2,1,722.025,0
10928,13,0,18,4,NA,51,38,21,3,2,1,280.36,0
14953,7,0,NA,2,4695,46,222,12,3,1,1,1077.64,0
14384,8,1,NA,NA,1793,25,7,9,3,1,1,100.72,1
14918,16,0,42,2,4735,80,17,21,3,1,1,260.6,0
10259,18,0,41,2,NA,69,371,28,3,1,1,1599.48,0
11042,18,0,42,2,NA,NA,13,39,1,1,1,326.59,0
17664,11,0,42,NA,2758,NA,14,NA,2,1,1,190.125,0
15604,19,0,42,NA,NA,91,NA,NA,3,1,1,345.24,0
13404,12,0,42,2,2725,48,297,22,4,1,1,811.825,0
12342,21,0,41,4,9480,130,156,47,3,1,1,1008.4,0
19602,NA,0,42,NA,14138,178,12,48,3,1,1,620.64,0
14686,15,0,42,3,4880,92,14,29,4,1,NA,159.3,0
16453,14,0,42,2,6283,104,19,16,3,1,1,331.48,0
13584,17,0,42,2,2603,63,NA,21,4,1,1,NA,0
13205,33,0,NA,5,NA,NA,66,36,3,2,1,893.56,0
19671,11,0,41,NA,6865,95,NA,30,3,1,1,1070.4,0
11086,8,0,41,2,NA,23,12,15,2,1,1,110.835,0
11363,10,0,42,2,NA,23,25,12,3,1,1,143.92,0
11368,8,0,41,2,NA,9,12,4,3,1,1,62.96,1
12280,15,0,41,3,NA,163,NA,51,4,1,1,357.325,0
17643,NA,1,NA,2,1320,56,28,NA,3,1,1,167.04,1
10308,21,0,40,3,6183,107,38,28,3,1,1,403.6,0
13943,17,1,39,2,3355,50,21,20,3,1,1,NA,1
19944,NA,0,40,NA,NA,53,46,35,4,1,1,182.15,1
15789,8,0,NA,2,NA,11,12,NA,3,1,1,NA,1
19491,9,0,40,NA,2033,34,NA,10,4,1,1,81.675,0
11083,11,0,37,3,7150,106,26,26,5,1,1,147.84,0
19843,8,1,40,2,993,16,NA,8,4,1,1,77.725,1
12125,8,0,NA,3,703,13,16,6,NA,1,1,34.74,0
17873,14,0,38,NA,NA,125,283,NA,3,2,1,1430.2,0
12656,10,0,40,2,4083,91,14,32,3,1,1,222.96,0
12808,11,0,39,2,2030,NA,50,24,4,1,1,177.075,0
19713,14,0,40,2,3145,62,NA,27,2,1,1,985.815,0
11293,12,0,31,NA,NA,45,205,15,3,2,1,889,0
10357,12,0,30,2,1933,NA,42,72,5,1,1,92.715,0
19686,19,0,31,NA,1065,34,22,11,3,1,1,131.96,0
19243,8,0,NA,2,1190,19,33,7,4,1,1,112.725,0
17929,10,0,29,2,NA,70,20,27,3,1,1,226.4,0
13185,10,0,22,2,2060,NA,NA,18,3,1,1,243.8,0
11006,24,0,21,3,6758,150,97,46,2,2,1,747.36,0
18783,NA,0,19,2,9298,180,85,44,5,1,1,269.67,0
12863,16,0,NA,5,3218,54,43,NA,3,2,1,NA,0
13938,10,0,13,3,4755,49,227,14,3,1,1,1100.16,0
19014,11,1,13,3,1853,28,12,NA,3,1,1,123.24,1
10427,10,0,38,1,4615,74,7,17,3,1,1,215.56,0
11625,5,0,39,0,NA,8,9,4,3,1,2,58.84,0
13888,12,0,37,1,2698,NA,361,24,3,1,1,1554.44,0
10158,12,0,38,1,4443,69,7,35,1,1,1,286.66,0
15667,5,0,38,1,2638,61,7,33,2,1,1,152.955,0
12915,13,0,NA,1,4020,85,NA,28,3,1,1,300.2,0
19972,15,0,37,2,9360,124,146,NA,3,1,NA,963.36,0
14788,9,0,38,1,4760,86,7,NA,3,1,1,221.84,0
19440,NA,0,38,1,6163,98,9,12,3,1,1,286.44,0
15437,11,0,38,0,2483,57,10,17,3,1,2,141.6,0
16764,27,0,38,3,15385,228,56,32,3,1,1,848.52,0
11682,11,0,37,1,15730,185,152,30,2,1,1,1400.175,0
14151,5,0,37,0,1120,17,7,11,2,1,2,82.665,0
14774,5,0,37,0,305,6,NA,2,2,1,2,45.495,1
12245,9,0,37,NA,11710,157,13,47,4,1,1,329.175,0
11650,10,0,37,1,6963,NA,110,NA,2,NA,1,811.845,0
16711,NA,1,33,0,1200,50,18,17,3,1,2,122,1
15391,15,0,36,1,6063,101,28,24,2,1,1,403.38,0
16892,NA,0,34,1,3085,25,7,14,3,1,1,152.4,0
11892,11,0,35,0,3235,44,11,NA,3,1,2,175.16,1
19157,11,1,36,NA,2513,47,36,31,3,1,2,246.4,1
16221,5,0,33,1,7030,100,NA,22,5,1,1,130.95,0
12826,5,0,36,0,873,10,11,4,4,1,2,49.575,1
19119,5,0,36,1,305,6,7,2,5,1,1,15.165,0
19356,27,0,31,3,16320,241,7,80,2,1,1,776.745,0
11298,5,0,35,0,1910,47,40,20,3,1,2,238.28,0
14739,8,0,36,1,3025,56,177,NA,2,1,1,935.145,0
18464,6,0,27,1,1560,39,195,NA,2,2,1,949.455,0
12284,NA,0,27,0,945,28,12,7,3,1,2,86.92,0
14466,5,0,26,0,1070,NA,23,3,4,1,2,84.575,0
19937,12,0,25,1,NA,35,21,13,2,1,1,162.225,0
17218,18,0,17,1,6638,144,87,42,2,2,1,696.69,0
18243,14,0,15,1,NA,174,75,40,5,1,1,252.78,0
15244,10,0,16,3,3098,48,NA,19,3,1,1,257.84,0
10853,NA,0,9,1,4635,43,217,10,3,1,1,1055.12,0
12347,14,0,44,2,4755,79,22,23,3,1,1,NA,0
15370,6,0,45,0,703,13,24,NA,3,1,2,NA,0
14973,16,0,NA,2,NA,68,376,30,3,1,1,1620.24,0
14400,NA,0,44,2,4583,74,18,41,1,1,1,355.135,0
10769,9,0,44,2,NA,66,19,39,2,1,1,213.48,0
10067,17,0,44,3,4160,90,49,34,3,1,1,366,0
14255,NA,0,44,2,2745,47,302,24,4,1,1,824.8,0
17748,19,0,43,4,9500,129,161,49,3,1,1,1029.16,0
12917,13,0,44,2,14158,177,17,NA,3,NA,1,641.4,0
16821,13,0,44,NA,4900,91,19,31,3,1,1,275.64,0
16127,12,0,44,2,6303,103,24,18,3,1,1,352.24,0
12844,15,1,44,0,2623,62,25,23,3,1,2,207.4,0
15172,31,0,44,5,15525,233,71,38,3,1,1,914.32,0
18014,15,0,43,2,15870,190,NA,36,2,1,1,1474.2,0
15013,9,0,43,3,6885,94,NA,32,3,1,1,1091.16,0
18485,6,0,43,0,1260,NA,17,17,2,1,2,134.19,0
18101,8,0,44,0,1095,22,30,14,3,1,2,164.68,0
13063,6,0,NA,0,385,NA,17,6,2,1,2,94.185,1
16003,9,0,43,2,7893,NA,401,49,3,1,1,1925.12,0
16504,NA,0,43,3,11850,162,28,53,4,1,1,NA,0
11658,14,0,43,3,NA,83,125,NA,2,1,1,885.87,0
13213,29,1,39,0,1340,55,33,23,3,1,2,187.8,1
19350,27,0,42,10,10820,101,18,48,5,1,1,190.815,0
18277,19,0,42,3,6203,NA,43,30,3,1,1,424.36,0
19314,7,0,40,2,3225,30,17,20,3,1,1,198.2,0
15387,15,1,41,0,3375,49,26,22,3,1,2,240.96,1
15344,15,1,42,0,2653,52,51,37,4,1,2,195.125,1
18341,6,0,42,0,518,10,17,8,3,1,2,89.12,1
17162,7,0,NA,2,2053,33,17,12,4,1,1,94.65,0
15132,NA,0,NA,3,7170,105,31,28,5,1,1,155.625,0
14688,6,1,42,0,1013,15,26,10,4,1,2,90.7,1
12179,6,0,42,3,723,12,NA,8,5,1,1,42.525,0
12173,8,0,42,2,4103,NA,19,34,3,1,1,243.72,0
10593,12,0,42,2,3165,61,192,29,2,1,1,1009.17,0
10446,10,0,33,3,1700,44,210,17,3,2,1,909.76,0
19808,10,0,32,2,1953,47,NA,74,5,1,1,100.5,0
14989,17,0,33,0,1085,33,27,13,3,1,2,152.72,0
14436,6,0,32,0,1210,18,38,9,4,1,2,125.7,0
16139,16,0,31,2,1610,40,36,19,2,1,1,236.25,0
19856,8,0,24,2,NA,34,45,20,3,1,1,264.56,0
15818,22,0,23,3,6778,149,NA,48,2,2,1,770.715,0
14421,18,0,21,2,9318,NA,90,46,5,1,1,277.455,0
14087,14,0,22,5,3238,53,48,25,3,2,1,323.64,0
15733,9,1,15,3,1873,27,17,13,3,1,NA,144,1
19493,NA,0,37,0,305,6,7,2,3,1,2,40.44,0
17143,NA,0,35,1,2678,64,356,NA,3,1,1,1533.68,0
12012,14,0,36,1,4423,70,7,33,2,1,1,233.685,0
18357,7,0,36,1,NA,62,7,31,2,1,1,152.1,0
13526,8,0,NA,NA,2585,NA,NA,16,3,1,1,1233.12,0
19417,17,0,35,2,9340,125,141,41,3,1,1,942.6,0
15182,NA,0,36,1,6143,99,7,10,3,1,NA,277.68,0
12094,13,0,NA,0,2463,58,7,15,3,1,2,128.84,0
11861,8,0,36,1,3320,31,480,6,3,1,1,2054.04,0
15574,5,0,35,0,1100,18,7,9,2,1,2,81.81,0
15300,NA,0,36,0,935,18,10,6,3,1,2,78.12,0
17935,NA,0,35,0,305,6,7,2,2,1,2,45.495,1
16162,7,0,35,1,NA,131,381,41,3,1,1,1838.56,0
15751,11,0,35,1,11690,158,8,NA,4,1,1,316.2,0
13539,12,0,NA,1,6943,NA,105,35,2,1,1,788.49,0
13744,27,1,31,0,1180,51,13,NA,3,1,2,101.24,1
14801,25,0,34,8,10660,97,7,40,5,1,1,171.855,0
11898,5,0,32,1,NA,26,7,12,3,1,1,NA,0
19817,13,1,33,0,3215,45,7,14,3,1,2,158.4,1
13228,13,1,NA,NA,NA,NA,31,29,3,1,2,225.64,1
18688,NA,0,34,0,305,6,7,2,3,1,2,40.44,1
13184,7,0,31,1,7010,101,NA,20,5,1,1,123.165,0
13493,5,0,34,0,NA,6,7,2,4,1,2,NA,1
13032,10,0,NA,NA,NA,120,268,31,3,2,1,1364.4,0
13894,6,0,NA,1,3943,86,7,NA,3,1,1,189.16,0
15997,7,0,33,0,1890,48,35,18,3,1,2,217.52,0
15830,8,0,25,NA,1540,40,190,9,3,2,1,823.2,0
11017,8,0,24,1,1793,NA,27,66,4,1,1,113.4,0
19212,15,0,25,0,925,29,7,5,3,1,2,66.16,0
15910,5,0,24,0,305,NA,18,2,4,1,2,52.775,0
19512,14,0,23,1,1450,36,16,11,2,1,1,138.87,0
16292,6,0,23,1,3450,65,7,21,3,1,1,168.6,0
16929,6,0,16,1,1920,30,25,12,2,1,1,200.25,0
12018,20,0,15,1,6618,NA,NA,40,2,2,1,673.335,0
19865,16,0,NA,1,9158,175,70,38,5,1,1,244.995,0
19261,12,0,NA,3,3078,49,28,17,3,1,1,237.08,0
12789,6,0,7,1,4615,44,212,8,3,1,1,1034.36,0
15160,NA,NA,NA,1,1713,NA,7,5,3,1,1,97.44,1
11285,18,0,46,2,4935,87,NA,25,3,1,1,308.88,0
11734,10,0,47,0,883,21,29,12,3,1,2,152.16,0
13423,NA,0,45,2,3018,NA,381,NA,3,1,1,1647.76,0
13796,20,0,46,2,4763,NA,23,43,1,1,1,392.975,0
13520,13,0,46,NA,2958,74,24,41,2,1,NA,244.44,0
17617,21,0,NA,3,4340,NA,54,36,3,1,1,393.52,0
15100,14,0,46,NA,NA,55,307,26,4,1,1,842,0
17308,23,0,45,4,NA,137,166,51,3,1,1,1056.68,0
16721,17,0,46,NA,NA,185,22,52,3,1,1,668.92,0
13246,NA,0,46,2,NA,111,NA,20,3,1,1,379.76,0
14985,19,0,46,0,2803,NA,NA,25,4,1,2,NA,0
16417,14,0,46,3,3660,43,505,16,4,1,1,1355.075,0
11082,19,0,45,2,16050,198,172,38,2,1,1,1505.16,0
19947,10,0,45,0,1440,30,22,19,3,1,2,146.8,0
12907,12,0,NA,NA,1275,30,35,16,3,1,2,192.2,0
13615,13,0,45,2,8073,143,406,51,3,1,1,1952.64,0
10422,NA,0,NA,3,12030,170,33,55,4,1,1,387.5,0
11561,18,0,45,3,7283,91,130,45,2,1,1,916.83,0
13251,31,0,44,10,11000,109,23,50,5,1,1,201.135,0
14865,23,0,44,3,6383,114,48,32,3,1,1,451.88,0
17058,11,0,42,NA,NA,38,22,22,4,1,1,141.075,0
12109,19,1,44,0,2833,60,56,39,4,1,2,212.325,1
10402,10,0,44,0,698,18,22,10,3,1,2,116.64,1
19202,13,0,41,3,7350,113,36,30,5,1,1,165.945,0
12779,10,0,NA,3,903,20,26,NA,5,1,1,52.845,0
13238,35,0,39,5,16640,254,22,88,2,2,1,859.23,0
14628,16,1,42,5,7530,132,293,41,3,2,1,1478.48,0
15526,12,0,44,2,4283,98,24,NA,3,1,1,271.24,0
12006,13,0,43,0,NA,60,NA,28,4,1,2,207.25,0
14531,16,0,44,2,3345,69,197,31,2,1,1,1040.13,0
19691,14,0,35,3,1880,52,215,19,3,2,1,937.28,0
14280,14,0,34,2,2133,55,52,76,5,1,1,110.82,0
11413,21,0,35,0,1265,41,32,15,3,1,2,180.24,0
12968,10,0,NA,0,NA,26,43,11,4,1,2,142.9,0
16158,NA,0,33,2,3790,77,30,31,4,1,1,171.675,0
15929,NA,0,26,2,2260,42,50,22,3,1,1,292.08,0
10597,26,0,25,3,6958,157,107,50,2,2,1,801.675,0
14465,NA,0,23,2,9498,187,95,48,5,1,1,287.775,0
17101,18,0,24,5,3418,61,53,27,4,2,1,219.475,0
10404,13,0,17,3,2053,35,22,15,3,1,1,171.52,1
14493,8,0,34,1,4415,67,7,13,3,1,1,207.28,0
11378,10,0,33,1,2498,56,351,20,3,1,1,1506.16,0
13872,NA,0,NA,NA,4243,62,7,31,2,1,1,225.225,0
11440,5,0,34,1,2438,54,7,29,1,1,1,175.56,0
19613,NA,0,34,1,NA,78,24,24,3,1,1,251.92,0
11701,5,0,34,1,2405,35,277,14,3,1,1,1205.6,0
12972,13,0,33,2,9160,117,136,39,3,1,1,915.08,0
13608,7,0,34,1,13818,165,7,40,3,1,1,587.32,0
15521,7,0,34,1,NA,79,NA,NA,3,1,1,213.56,0
16267,6,0,NA,1,5963,91,7,8,3,1,1,270.16,0
15319,9,0,34,0,2283,50,7,13,3,1,2,121.32,0
16460,25,0,34,NA,15185,221,46,28,3,1,1,800.24,0
11654,5,0,NA,1,3140,NA,475,4,3,1,1,2026.52,0
10022,5,0,33,1,NA,82,178,22,3,1,1,977.08,0
14372,5,0,33,0,305,6,7,2,2,1,2,45.495,1
14996,5,0,33,1,7553,123,NA,39,2,1,1,2037.42,0
18003,8,0,33,1,6763,71,NA,33,2,1,1,757.53,0
14660,23,0,29,0,1000,43,8,NA,2,NA,2,82.935,1
11117,13,0,32,1,5863,94,18,NA,2,1,1,349.065,1
12762,5,0,30,NA,2885,18,7,10,3,1,1,144.12,0
12118,9,0,NA,0,3035,37,7,12,3,1,2,150.88,1
14220,NA,1,32,0,2313,40,26,27,3,1,2,198.12,1
19375,5,0,32,0,305,6,7,2,3,1,2,40.44,1
11180,5,0,32,1,NA,6,7,2,3,1,1,40.44,0
15109,5,0,29,1,6830,93,7,18,5,1,1,114.345,0
12263,5,0,32,0,305,6,7,2,4,1,2,25.275,1
14901,5,0,32,1,305,6,7,2,5,1,1,15.165,1
11251,25,0,NA,3,NA,234,7,76,2,1,1,767.43,0
11774,NA,0,30,3,7010,112,NA,29,2,2,1,1503.99,0
17232,5,0,32,1,3763,78,7,24,2,1,1,NA,0
13419,5,0,31,0,1710,40,30,16,3,1,2,190,0
10890,5,0,23,1,NA,32,NA,7,2,2,1,895.14,0
14813,NA,0,22,1,1613,NA,22,64,4,1,1,96.2,0
16133,11,0,23,0,745,21,7,NA,2,1,2,65.97,0
10171,5,0,22,0,305,6,13,2,4,1,2,40.275,0
15796,NA,0,21,1,1270,28,11,9,2,1,1,107.91,0
17472,5,0,21,1,3270,NA,7,19,3,1,1,161.08,0
10276,5,0,14,NA,1740,22,20,NA,2,1,1,169.29,0
12054,12,0,11,1,8978,167,65,36,4,1,1,391.125,0
14755,5,0,5,1,4435,NA,207,6,3,1,1,1006.84,0
15516,5,1,5,0,1533,15,7,3,3,1,1,89.92,1
18643,NA,0,43,1,4855,NA,23,24,3,1,1,289.6,0
19872,7,0,44,0,NA,19,25,NA,3,1,2,132.88,0
16881,NA,0,43,1,4683,80,19,42,1,1,1,366.465,0
18769,18,0,43,2,4260,96,50,35,3,1,1,374.24,0
15652,11,0,43,1,2845,53,303,25,3,1,1,1327.92,0
13823,20,0,42,3,9600,135,162,50,3,1,NA,1037.4,0
16308,14,0,43,1,14258,183,18,51,3,1,1,649.64,0
19791,14,0,43,2,NA,97,20,32,3,1,1,283.88,0
10816,13,0,43,1,6403,109,25,19,3,1,1,360.48,0
15473,32,0,43,4,15625,239,72,39,3,1,1,922.56,0
16236,NA,0,43,2,NA,41,501,15,3,1,1,2148.84,0
17226,NA,0,42,NA,15970,196,168,37,2,1,1,1483.47,0
14778,10,0,42,2,6985,100,204,33,3,1,1,1099.4,0
17020,7,0,42,0,1360,NA,18,18,2,1,2,143.46,0
10432,9,0,43,0,1195,28,31,15,3,1,2,172.92,0
16235,7,0,42,0,485,NA,18,7,2,1,2,103.455,1
12583,10,0,42,1,7993,141,402,50,3,1,1,1933.36,0
13736,14,0,42,2,11950,168,NA,54,4,1,1,375.45,0
15743,15,0,42,2,7203,89,126,44,2,1,1,895.14,0
11745,30,0,38,0,NA,61,34,24,3,1,2,196.04,1
17255,8,0,39,1,3325,NA,18,21,3,1,1,206.44,0
19043,NA,1,40,0,3475,55,27,23,3,1,2,NA,1
11872,16,1,41,0,2753,58,52,38,4,1,2,200.275,1
17622,7,1,41,0,NA,NA,NA,9,3,1,2,97.36,1
12986,8,0,NA,NA,2153,39,18,NA,4,1,1,99.8,0
11635,10,0,38,2,7270,111,32,29,5,1,1,158.715,0
17852,7,0,41,0,1113,NA,27,11,4,1,2,95.85,1
17778,13,0,39,4,7450,NA,289,40,3,2,1,1459.2,0
19831,9,0,41,1,4203,96,20,35,3,1,1,251.96,0
11748,10,0,NA,NA,2150,58,56,27,3,1,2,312.32,0
12752,13,0,41,NA,3265,67,193,30,2,1,1,1018.44,0
17634,18,0,32,0,1185,39,28,NA,3,1,2,160.96,0
10569,7,0,31,0,1310,24,39,10,4,1,2,130.85,0
14060,17,0,NA,1,1710,NA,37,20,2,1,1,245.52,0
19472,9,0,30,1,3710,75,26,30,3,1,1,NA,0
12169,9,0,23,1,2180,40,46,NA,3,1,1,272.8,0
17970,23,0,NA,2,6878,NA,103,49,2,2,1,779.985,0
18619,19,0,20,1,9418,NA,NA,47,5,1,1,280.545,0
11039,15,0,21,NA,NA,59,49,26,NA,1,1,331.88,0
11364,9,0,14,2,4875,NA,233,NA,3,1,1,1129.16,0
17415,10,0,NA,2,1973,NA,18,14,3,1,1,152.24,1
12458,NA,0,NA,1,4495,69,7,14,3,1,1,210.56,0
12654,5,0,38,0,305,6,7,2,3,NA,2,40.44,0
16525,13,0,36,1,2578,NA,355,NA,3,1,1,1525.44,0
16197,NA,0,37,NA,4323,64,7,32,1,1,1,279.785,0
12923,6,0,37,1,NA,56,7,30,2,1,1,147.33,0
14675,7,0,37,1,2485,37,NA,15,3,1,1,1224.88,0
15047,16,0,36,3,9240,119,140,40,3,1,1,934.36,0
11715,10,0,37,1,13898,167,7,41,3,1,1,590.6,0
12058,10,0,37,2,NA,81,7,22,3,1,1,216.84,0
13297,28,0,37,4,15265,223,50,29,3,2,1,819.52,0
12171,7,0,37,2,3220,25,479,5,3,1,1,2045.8,0
13987,12,0,36,1,15610,NA,NA,27,2,1,1,1367.55,0
15042,6,0,36,2,NA,NA,NA,23,3,1,1,996.36,0
11371,5,0,36,0,305,6,7,2,2,1,2,45.495,1
17250,NA,0,36,1,7633,125,380,40,3,1,1,1830.32,0
17684,10,0,36,2,11590,NA,7,NA,4,1,1,NA,0
15420,11,0,36,NA,6843,73,NA,34,2,1,1,779.22,0
15425,26,1,32,0,1080,NA,12,14,3,1,2,93,1
17991,NA,0,35,NA,10560,91,7,39,5,1,1,170.265,0
14173,16,0,35,2,5943,96,22,21,2,1,1,370.755,1
14779,5,0,33,NA,2965,20,7,11,3,1,NA,147.4,0
18958,12,1,34,0,3115,39,7,13,3,1,2,154.16,1
14180,NA,1,35,NA,305,6,7,2,3,1,2,40.44,1
11577,5,0,35,1,1793,23,7,3,4,1,1,62.9,0
15880,6,0,32,2,6910,NA,10,19,5,1,1,120.075,0
15933,5,0,35,0,305,NA,7,2,4,1,2,25.275,1
13865,5,0,35,1,305,6,7,2,5,1,1,15.165,0
13387,28,0,30,NA,16200,NA,7,77,2,2,1,771.12,0
19863,9,NA,33,NA,7090,114,267,NA,3,2,1,1356.16,0
14714,6,0,34,0,NA,NA,34,17,3,1,2,209.28,0
19663,14,0,26,0,825,23,7,4,3,1,2,61.92,0
15557,5,0,25,0,305,6,17,NA,4,1,2,50.275,0
18149,13,0,24,1,1350,NA,15,10,2,1,1,129.6,0
14741,NA,0,24,1,NA,59,7,20,3,1,1,164.36,0
19091,5,0,NA,1,1820,24,24,11,3,1,1,169.76,0
14546,15,0,14,1,9058,169,69,NA,5,1,1,241.905,0
15670,11,0,15,4,2978,NA,NA,16,3,1,1,228.84,0
19604,5,0,8,2,4515,38,211,7,3,1,1,1026.12,0
13660,6,1,8,2,1613,17,7,4,3,1,1,93.2,1
16592,17,0,40,3,5275,87,33,NA,3,NA,1,346.48,0
17150,9,0,NA,0,1223,21,35,21,3,1,2,189.76,0
15107,12,0,40,3,3298,NA,30,50,2,1,1,286.74,0
14455,20,0,40,4,4680,98,60,NA,3,1,1,431.12,0
16521,13,0,40,3,3265,55,313,35,4,1,1,865.5,0
18402,22,1,39,5,10020,137,172,60,3,1,1,1094.28,0
17043,16,0,40,3,14678,185,28,NA,3,1,1,706.52,0
11805,16,0,40,4,5420,NA,30,NA,3,1,1,340.76,0
12696,15,0,40,3,6823,111,35,29,3,1,1,417.36,0
14513,18,0,NA,0,3143,70,36,34,3,1,2,272.52,0
15225,34,1,40,6,16045,NA,82,49,3,2,NA,979.44,0
14012,13,0,40,NA,NA,43,511,25,4,1,1,1378.575,0
15380,18,0,39,3,NA,198,NA,47,2,1,1,1547.46,0
15465,12,0,39,4,NA,NA,214,43,3,1,1,1156.28,0
11925,9,0,39,0,1780,30,NA,28,2,1,2,207.45,0
13735,11,0,40,0,NA,30,41,25,3,1,2,229.8,0
10649,9,1,39,0,NA,16,28,17,2,1,2,167.445,1
16517,NA,0,39,4,NA,170,39,64,4,1,1,411,0
14909,32,1,35,0,1860,63,44,34,3,1,2,252.92,1
14430,30,0,38,1,11340,109,29,59,5,1,1,215.235,0
10162,22,0,38,4,6723,NA,NA,41,3,1,1,489.48,0
18365,10,0,36,3,3745,NA,28,NA,3,1,1,263.32,0
15575,18,1,37,0,3895,57,37,33,3,1,2,306.08,1
10557,18,0,38,0,3173,60,62,48,4,1,2,235.825,1
18987,9,0,38,0,1038,18,NA,NA,3,1,2,154.24,1
16043,12,0,35,4,7690,113,42,39,5,1,1,180.045,0
15926,9,0,38,4,1243,20,32,19,5,1,1,66.945,0
10059,15,0,36,6,7870,132,NA,NA,3,2,1,NA,0
11344,11,0,38,3,4623,98,30,45,3,1,1,308.84,0
11110,15,0,38,3,NA,69,203,40,2,1,1,1082.43,0
14398,13,0,29,4,2220,52,221,28,3,2,1,974.88,0
15915,13,0,28,3,2473,55,58,NA,5,1,1,124.92,0
17188,20,0,29,0,1605,41,NA,24,3,1,2,217.84,0
19914,9,0,28,0,NA,26,NA,20,4,1,2,166.4,0
18611,19,0,27,3,2130,48,47,30,2,1,1,309.51,0
13392,11,0,27,3,4130,77,36,40,3,1,1,312.28,0
10029,11,0,20,3,NA,42,56,31,3,1,1,NA,0
14231,21,0,17,3,NA,187,101,57,5,1,1,301.875,0
12161,17,0,18,6,3758,61,59,36,3,2,1,388.76,0
17457,11,0,11,4,5295,56,NA,27,3,2,1,1186.04,0
17373,12,1,11,4,2393,35,28,NA,3,NA,1,209.12,1
14680,9,0,40,NA,NA,67,7,4,3,1,1,193.68,0
13337,5,0,41,0,305,NA,7,NA,3,1,2,40.44,0
19117,11,0,40,0,3903,NA,NA,22,1,1,1,256.575,0
13317,5,0,40,0,2098,54,7,NA,2,1,1,128.34,0
19263,14,0,39,1,NA,117,130,30,3,1,1,877.48,0
11069,8,0,40,NA,NA,165,7,31,3,1,1,573.72,0
19371,8,0,40,0,4220,79,7,12,3,1,1,NA,0
14186,7,0,40,1,5623,91,7,NA,3,1,1,256.56,0
15980,10,0,40,NA,1943,50,7,4,3,1,2,107.72,0
18775,26,0,40,NA,14845,221,NA,19,3,1,1,762.64,0
18898,10,0,39,0,15190,178,136,17,2,1,1,1303.56,0
16368,NA,0,39,0,6205,82,NA,13,3,1,1,939.48,0
15837,5,0,39,0,580,10,7,2,2,1,2,58.05,0
13671,NA,0,40,0,NA,10,NA,2,3,1,2,45,0
14110,5,0,39,0,305,6,7,2,2,1,2,45.495,1
12364,5,0,39,0,7213,123,370,30,3,1,1,1773.44,0
12481,8,0,39,NA,11170,150,7,34,4,1,1,300.5,0
15717,NA,0,39,0,6423,71,94,24,2,1,1,715.23,0
14469,NA,0,35,0,660,NA,7,NA,3,1,NA,56.12,1
11956,22,0,38,NA,10140,89,7,29,5,1,1,163.935,0
17530,14,0,38,0,NA,94,NA,NA,2,1,1,306.765,1
16409,10,0,38,0,1973,40,20,18,NA,1,2,160.52,1
18888,5,1,38,0,305,NA,7,2,3,1,2,40.44,1
11880,5,0,35,0,6490,93,7,9,5,1,1,109.245,0
12210,5,0,38,0,305,6,7,2,4,1,2,25.275,1
18312,5,0,38,0,305,NA,7,2,5,1,1,15.165,0
12811,NA,0,33,2,15780,234,7,NA,2,1,1,752.13,0
17098,7,0,36,2,6670,112,257,20,3,2,1,1299.28,0
10692,NA,0,38,0,3423,NA,7,15,3,1,1,168.04,0
13334,NA,0,37,0,1370,40,24,NA,3,1,2,152.4,0
14393,7,0,38,NA,2485,49,161,10,2,1,1,838.53,0
14868,5,0,29,1,1020,32,179,2,3,NA,1,NA,0
17193,5,0,NA,0,1273,NA,16,55,4,1,1,72.7,0
12152,12,0,NA,0,405,21,7,2,3,1,2,45.04,0
19825,5,0,28,0,305,6,NA,2,4,1,2,25.275,0
15029,11,0,27,1,930,28,7,2,2,1,1,NA,0
11672,5,NA,27,0,NA,57,7,10,3,1,1,147.48,0
16763,5,0,20,1,1400,NA,NA,2,2,1,1,126.99,0
10603,9,0,18,2,2558,41,17,6,3,1,1,171.96,0
18720,5,0,11,1,4095,36,NA,NA,3,1,1,969.24,0
